precision,recall,threshold
0.6865284974093264,0.9814814814814815,0.40556005
0.6874189364461738,0.9814814814814815,0.40604976
0.687012987012987,0.9796296296296296,0.40608272
0.6866059817945384,0.9777777777777777,0.40625188
0.6875,0.9777777777777777,0.4066259
0.6883963494132985,0.9777777777777777,0.40710968
0.6892950391644909,0.9777777777777777,0.40858972
0.6901960784313725,0.9777777777777777,0.40887234
0.6910994764397905,0.9777777777777777,0.40975514
0.690694626474443,0.975925925925926,0.4100544
0.6916010498687664,0.975925925925926,0.41140783
0.6925098554533509,0.975925925925926,0.41286084
0.6934210526315789,0.975925925925926,0.41288805
0.6930171277997365,0.9740740740740741,0.4137383
0.6939313984168866,0.9740740740740741,0.4139146
0.6948480845442536,0.9740740740740741,0.4143982
0.6957671957671958,0.9740740740740741,0.41453296
0.6966887417218544,0.9740740740740741,0.41479492
0.6976127320954907,0.9740740740740741,0.41761154
0.6985391766268261,0.9740740740740741,0.4190499
0.699468085106383,0.9740740740740741,0.41911277
0.6990679094540613,0.9722222222222222,0.41941896
0.7,0.9722222222222222,0.41971514
0.7009345794392523,0.9722222222222222,0.42021772
0.7018716577540107,0.9722222222222222,0.42030302
0.7014725568942436,0.9703703703703703,0.42070916
0.7024128686327078,0.9703703703703703,0.42086935
0.7033557046979866,0.9703703703703703,0.42104927
0.7043010752688172,0.9703703703703703,0.4214135
0.7052489905787349,0.9703703703703703,0.4230499
0.706199460916442,0.9703703703703703,0.42324418
0.7071524966261808,0.9703703703703703,0.42410794
0.7081081081081081,0.9703703703703703,0.42452893
0.7090663058186739,0.9703703703703703,0.42468292
0.7100271002710027,0.9703703703703703,0.42563248
0.7109905020352781,0.9703703703703703,0.42672664
0.7119565217391305,0.9703703703703703,0.4279962
0.7129251700680272,0.9703703703703703,0.4282131
0.7138964577656676,0.9703703703703703,0.4285569
0.7148703956343793,0.9703703703703703,0.42864054
0.7158469945355191,0.9703703703703703,0.42886367
0.7168262653898769,0.9703703703703703,0.4291684
0.7178082191780822,0.9703703703703703,0.42965645
0.7187928669410151,0.9703703703703703,0.42978644
0.7197802197802198,0.9703703703703703,0.4298108
0.71939477303989,0.9685185185185186,0.42991522
0.7203856749311295,0.9685185185185186,0.43012783
0.7213793103448276,0.9685185185185186,0.4315703
0.7223756906077348,0.9685185185185186,0.43216527
0.7233748271092669,0.9685185185185186,0.43337372
0.724376731301939,0.9685185185185186,0.43342248
0.7253814147018031,0.9685185185185186,0.43400195
0.7263888888888889,0.9685185185185186,0.43465993
0.7273991655076495,0.9685185185185186,0.43572342
0.7270194986072424,0.9666666666666667,0.4357579
0.7280334728033473,0.9666666666666667,0.4357824
0.7276536312849162,0.9648148148148148,0.43592504
0.7286713286713287,0.9648148148148148,0.4372788
0.7296918767507002,0.9648148148148148,0.43787795
0.7307152875175316,0.9648148148148148,0.4394352
0.7317415730337079,0.9648148148148148,0.4399414
0.7327707454289732,0.9648148148148148,0.4400432
0.7338028169014085,0.9648148148148148,0.44016123
0.7348377997179125,0.9648148148148148,0.44068614
0.7358757062146892,0.9648148148148148,0.44101676
0.7369165487977369,0.9648148148148148,0.4414935
0.7379603399433428,0.9648148148148148,0.4416504
0.7390070921985815,0.9648148148148148,0.4417206
0.7400568181818182,0.9648148148148148,0.44197315
0.7411095305832148,0.9648148148148148,0.44208714
0.7407407407407407,0.9629629629629629,0.4447142
0.7417974322396577,0.9629629629629629,0.44547758
0.7428571428571429,0.9629629629629629,0.44726562
0.7439198855507868,0.9629629629629629,0.44736588
0.7449856733524355,0.9629629629629629,0.44839633
0.7460545193687231,0.9629629629629629,0.44965014
0.7471264367816092,0.9629629629629629,0.45010492
0.7482014388489209,0.9629629629629629,0.45041454
0.7492795389048992,0.9629629629629629,0.45087138
0.7503607503607503,0.9629629629629629,0.45129937
0.7514450867052023,0.9629629629629629,0.45133826
0.7510853835021708,0.9611111111111111,0.45263857
0.7521739130434782,0.9611111111111111,0.45269433
0.7532656023222061,0.9611111111111111,0.4532171
0.752906976744186,0.9592592592592593,0.45332295
0.7540029112081513,0.9592592592592593,0.45343968
0.7551020408163265,0.9592592592592593,0.45371094
0.7562043795620438,0.9592592592592593,0.45435172
0.7573099415204678,0.9592592592592593,0.4545751
0.7584187408491947,0.9592592592592593,0.455125
0.7595307917888563,0.9592592592592593,0.455228
0.7606461086637298,0.9592592592592593,0.45594317
0.7617647058823529,0.9592592592592593,0.4561984
0.7628865979381443,0.9592592592592593,0.45629883
0.7625368731563422,0.9574074074074074,0.45679542
0.7636632200886263,0.9574074074074074,0.45704916
0.764792899408284,0.9574074074074074,0.457302
0.7659259259259259,0.9574074074074074,0.45752987
0.7670623145400594,0.9574074074074074,0.45806488
0.7667161961367014,0.9555555555555556,0.45836467
